recruiment_id,user_id,title_aspect,desc_aspect,company_aspect,poster_aspect,other_aspect,label,explanation
68860206,8,positive,positive,positive,neutral,positive,clean,"Thông tin tuyển dụng đầy đủ, tuy nhiên tiêu đề và ngành nghề (xây dựng) chưa phù hợp với nhau"
68864847,8,positive,neutral,positive,neutral,positive,clean,Thông tin công việc tương đối đầy đủ 
68889150,7,positive,negative,positive,neutral,positive,seeding,Có quá nhiều hứa hẹn về quyền lợi
68854589,8,positive,negative,positive,not_mentioned,positive,seeding,Thông tin công việc lao động phổ thông tương đối đầy đủ tuy nhiên các thông tin về chế độ bảo hiểm là bắt buộc nên không cần thiết đề cập
68816111,9,positive,positive,positive,not_mentioned,positive,clean,+Thông tin công việc đầy đủ
68896735,7,negative,negative,negative,neutral,negative,warning,"Tên công ty không tồn tại, có quá nhiều hứa hẹn về quyền lợi trong đó có BHYT và BHXH, tên tiêu đề gấp gáp
"
68878215,8,positive,positive,not_mentioned,neutral,positive,seeding,"Thông tin về công việc ngắn gọn, chưa đầy đủ; thông tin về lương chưa nhất quán, không nêu địa chỉ cụ thể"
68706240,8,positive,positive,not_mentioned,not_mentioned,negative,warning,Đây không phải là một tin tuyển dụng
68865223,7,positive,positive,positive,neutral,positive,clean,Thông tin khá đầy đủ
68831777,9,negative,negative,negative,neutral,positive,warning,"+Tiêu đề chứa từ hối thúc, nhân viên thuộc lĩnh vực bán hàng.
+Tên công ty chưa có, thiếu thông tin.
+Phần thông tin mô tả tương đối đủ, nhưng không chuyên nghiệp
"
68189548,7,positive,positive,positive,neutral,positive,clean,Thông tin mô tả công việc khá đầy đủ
68898123,8,positive,positive,positive,not_mentioned,positive,clean,"Thông tin tuyển dụng đầy đủ, tuy nhiên không đề cập về các quyền lợi khác như BHYT, BHXH"
68816111,10,positive,positive,positive,not_mentioned,positive,clean,Thông tin đầy đủ
68819681,7,positive,negative,negative,neutral,negative,warning,"Tên công ty không tồn tại, có quá nhiều hứa hẹn trong phần body đặc biệt là hứa hẹn về quyền lợi BHXH, không có lương"
68013394,8,positive,positive,neutral,neutral,positive,clean,Thông tin không gây nhầm lẫn
68831777,10,negative,negative,negative,neutral,positive,warning,"Case gấp gáp, case quyền lợi, hứa hẹn"
68793889,9,positive,negative,negative,neutral,positive,seeding,"+Mô tả công việc đầy đủ
+Quyền lợi và lương thưởng rõ ràng. Tuy nhiên nó không liên quan và không nên thêm vào trong thông tin tuyển dụng"
68864585,7,positive,negative,positive,not_mentioned,positive,clean,Thông tin mô tả khá đầy đủ
68857601,8,positive,positive,positive,neutral,positive,clean,"Thông tin đầy đủ, tuy nhiên các thông tin về quyền lợi đó là bắt buộc không cần đề cập"
61072020,7,negative,positive,not_mentioned,neutral,positive,warning,"Tên tiêu đề công việc không hợp lý, không nói lên thông tin cần tuyển dụng"
68890595,7,positive,positive,negative,not_mentioned,positive,warning,"Phần mô tả mơ hồ, không có thông tin cụ thể về mức lương. Tên công ty không tồn tại"
68838715,7,positive,negative,positive,not_mentioned,positive,seeding,Thông tin mô tả có hứa hẹn quyền lợi về bảo hiểm
68793889,10,positive,negative,negative,neutral,positive,seeding,"Case phúc lợi, BHYT"
68872382,10,negative,negative,negative,neutral,positive,warning,"Case tiền lương trong tilte, liên quan đến BHYT"
68872382,9,negative,negative,negative,neutral,positive,warning,"+Tiêu đề chưa tiền lương, không đồng đều với tiền lương trong mô tả 
+Không có thông tin rõ ràng về công ty
+Các quyền lợi về BHYT, BHXH, BHTN đều là bắt buộc"
68883653,8,positive,positive,positive,neutral,positive,clean,Thông tin làm việc khá đầy đủ
68806928,9,positive,positive,positive,neutral,positive,seeding,"+Tương đối đầy đủ, công ty tồn tại
+Những thông tin về BHYT là những quyền lợi bắt buộc theo pháp luật"
68889150,8,positive,negative,negative,neutral,positive,seeding,"Thông tin tuyển dụng tương đối đầy đủ, nhưng quyền lợi về bảo hiểm là bắt buộc không cần đề cập, nhiều câu hứa hẹn"
68896735,8,negative,positive,positive,neutral,negative,warning,"Yêu cầu gấp gáp, nơi làm việc không rõ ràng"
68806928,10,positive,positive,positive,neutral,positive,clean,Thông tin đầy đủ
68865223,8,positive,positive,positive,neutral,positive,clean,Thông tin về việc làm đầy đủ.
64300354,10,positive,negative,negative,neutral,positive,seeding,"Case nhiều hứa hẹn, liên quan đến "
64300354,9,positive,negative,negative,neutral,positive,seeding,+Công ty không cần đề cập đến các quyền lợi
68189548,8,positive,positive,positive,neutral,positive,clean,Thông tin tương đối đầy đủ và quyền lợi đầy đủ theo quy định nhà nước và thong tin công ty tồn tại
64174237,10,negative,negative,not_mentioned,neutral,positive,warning,"Có tiền công theo ngày trong title, liên quan đến BH"
68819681,8,positive,negative,positive,neutral,negative,warning,Thông tin về công việc khá đầy đủ nhưng không đề cập đến lương.
68830610,10,positive,positive,positive,not_mentioned,positive,clean,Thông tin đầy đủ
64174237,9,negative,negative,not_mentioned,neutral,negative,warning,"+Tittle có chứa tiền lương tuy nhiên không rõ ràng
+Mô tả có ""ĐƯỢC ĐÓNG BH"", trong khi đây là quyền lợi hợp pháp, tuyển lái xe nhưng không đề cập bảo hiểm tai nạn.
+Không có tên công ty chính xác
+Tiền lương đề cập trong mô tả và mục others khác nhau vì min trong mô tả là 600k nhưng min trong others là 16tr tức là max lương."
68864585,8,positive,positive,positive,not_mentioned,positive,clean,"Thông tin đầy đủ, rõ ràng, công ty tồn tại "
61072020,8,negative,positive,not_mentioned,neutral,positive,warning,"Công ty không tồn tại, tiêu đề chứa câu hứa hẹn"
68830610,9,positive,positive,positive,not_mentioned,positive,clean,+Thông tin công việc đầy đủ
68810773,10,neutral,negative,negative,neutral,positive,seeding,Thông tin ngắn gọn
68890595,8,negative,positive,negative,not_mentioned,positive,warning,"Tiêu đề công việc hối thúc, chưa rõ ràng về mô tả công việc cho vị trí bếp trưởng"
68860206,10,positive,positive,positive,not_mentioned,positive,clean,Thông tin đầy đủ
68838715,8,positive,negative,positive,not_mentioned,positive,seeding,"Thông tin về mô tả công việc không đầy đủ, quyền lợi về bảo hiểm là bắt buộc không cần đề cập"
68864847,10,positive,positive,neutral,not_mentioned,positive,clean,Thông tin đầy đủ
68854589,10,positive,negative,positive,not_mentioned,positive,seeding,Case liên quan đến bảo hiểm
68878215,10,positive,positive,negative,neutral,positive,clean,Thông tin đầy đủ
68706240,10,negative,negative,not_mentioned,neutral,negative,warning,Không phải tin tuyển dụng
68898123,10,positive,positive,positive,neutral,neutral,clean,Thông tin đầy đủ
68810773,9,neutral,negative,negative,neutral,positive,seeding,"+Thông tin công việc rõ ràng, tuy nhiên quyển lợi là không đúng với 1 công việc"
68013394,10,positive,positive,negative,neutral,positive,clean,Thông tin đầy đủ
68857601,10,positive,negative,positive,not_mentioned,positive,seeding,Case liên quan đến BHXH
68860206,9,positive,positive,positive,not_mentioned,positive,clean,"
+Mô tả đây đủ về công việc"
68883653,10,positive,positive,positive,neutral,positive,clean,
68864847,9,positive,positive,neutral,not_mentioned,positive,clean,"+Thông tin đầy đủ, công việc không yêu cầu trình độ"
68854589,9,positive,negative,positive,not_mentioned,positive,seeding,"+Tittle phù hợp với lĩnh vực
+ Mô tả ngắn gọn xúc tíhc, đầy đủ dễ hỉu có
+Thông tin công ty và contact liên hệ rõ
+Bảo hiểm là quy định chung theo pháp luật"
68889150,10,positive,positive,negative,neutral,positive,seeding,Case liên quan đến BHYT
68878215,9,positive,positive,negative,neutral,positive,clean,Thông tin tương đối đủ
68896735,10,negative,positive,positive,neutral,negative,warning,Case gấp gáp
68865223,10,positive,positive,positive,neutral,positive,clean,Thông tin đầy đủ
68189548,10,positive,positive,positive,neutral,positive,clean,Thông tin đầy đủ
68706240,9,negative,negative,not_mentioned,neutral,negative,warning,+Đây không phải là 1 tin tuyển dụng
68898123,9,positive,positive,positive,not_mentioned,positive,clean,"-Tittle và lĩnh vực matching 
-Mô tả tương đối đầy đủ, chưa đề cập quyền lợi
-Contact và công ty đây đủ
-Others đầy đủ"
68013394,9,positive,positive,negative,neutral,positive,clean,Thông tin không gây nhầm lẫn
68857601,9,positive,negative,positive,not_mentioned,positive,seeding,"+Công ty tồn tại và xác thực, các quyền lợi quá chung chung, không cần thiết"
68883653,9,positive,positive,positive,neutral,positive,clean,"+Đầy đủ thông tin, công ty tồn tại, địa chỉ trùng với cơ sở chính"
68889150,9,positive,negative,negative,neutral,positive,seeding,+Các quyền lợi không cần đề cập vì đó là điều bắt buộc
68896735,9,negative,positive,positive,neutral,negative,warning,"-Tittle tuyển gấp tài xế nhưng bị lỗi typo
-Quyền lợi đầy lời hứa hẹn khiến người đọc hoài nghi về tin tuyển dụng
-Others không thể hiện tiền lương"
68865223,9,positive,positive,positive,neutral,negative,clean,"+chưa đề cập đến địa chỉ cụ thể làm việc
-Mô tả khá đầy đủ"
68189548,9,positive,positive,positive,neutral,positive,clean,"-Tittle và lĩnh vực matching
-Mô tả hơi sơ sài, ngắn gọn do tính chất công việc chỉ là công việc trình độ thấp
+công ty đã được xác thực"
68819681,9,neutral,negative,positive,neutral,negative,warning,"-Tittle chưa rõ lắm về bán hàng gì.
-Mô tả đầy đủ, nhưng hứa hẹn và lương thưởng chưa được đè cập, thiếu tính minh bạch, không có tiền lương."
68864585,9,positive,positive,positive,not_mentioned,positive,clean,"-Tittle và lĩnh vẹc matching.
+Thông tin công việc đầy đủ"
61072020,9,negative,positive,not_mentioned,neutral,positive,warning,"-Tittle không rõ ràng 
-Mô tả đầy đủ nhưng không rõ làm việc ở đâu.
-Tên contact và đăng bài là 2 ng khác"
68890595,9,negative,positive,negative,not_mentioned,positive,warning,"-Tittle có chứa từ hối thúc, phù hợp với lĩnh vực đang cần tuyển chọn.
-Mô tả sơ sài không đề cập lương thường và các quyền lợi
-Không có thông tin về tên công ty "
68838715,9,positive,negative,positive,not_mentioned,positive,warning,"-Tittle phù hợp với với lĩnh vực.
-Mô tả sơ sài, không đề cập lương và thưởng.
-mô tả bảo hiêm nhưng không có theo chế  độ nhà nước 
+Thông tin về bảo hiểm là điều bắt buộc theo pháp luật"
68861386,2,positive,positive,positive,not_mentioned,positive,warning,"Thông tin công việc đầy đủ cho công việc đặc thù, địa chỉ công ty không khớp."
68883653,6,positive,positive,positive,neutral,positive,clean,"Thông tin đầy đủ, rõ ràng, nhất quán."
68889150,6,positive,negative,negative,neutral,positive,seeding,"Quyền lợi có bảo hiểm. Hứa hẹn đãi ngộ, thưởng."
68896735,6,negative,positive,positive,neutral,negative,warning,"Tiêu đề hối thúc, gấp gáp. Đề cập đến nhiều nơi làm việc nhưng không rõ ràng. Other information không có mức lương. Quyền lợi có BHXH."
